"","team","x","y","area","time","opp","score","map"
"724441","mindfreak",139,110,152,759,"optic",112,"gib"
"72445","optic",98,98,117,759,"mindfreak",249,"gib"
"724451","optic",98,98,117,759,"mindfreak",249,"gib"
"72446","optic",49,98,51,759,"mindfreak",249,"gib"
"724461","optic",49,98,51,759,"mindfreak",249,"gib"
"72447","optic",133,87,53,759,"mindfreak",249,"gib"
"724471","optic",133,87,53,759,"mindfreak",249,"gib"
"72448","optic",138,55,67,759,"mindfreak",249,"gib"
"724481","optic",138,55,67,759,"mindfreak",249,"gib"
"72449","optic",89,46,66,759,"mindfreak",249,"gib"
"724491","optic",89,46,66,759,"mindfreak",249,"gib"
"72450","optic",49,99,44,760,"mindfreak",249,"gib"
"724501","optic",49,99,44,760,"mindfreak",249,"gib"
"72451","optic",97,98,117,760,"mindfreak",249,"gib"
"724511","optic",97,98,117,760,"mindfreak",249,"gib"
"72452","optic",138,45,63,760,"mindfreak",249,"gib"
"724521","optic",138,45,63,760,"mindfreak",249,"gib"
"72453","optic",89,46,66,760,"mindfreak",249,"gib"
"724531","optic",89,46,66,760,"mindfreak",249,"gib"
"72454","optic",49,98,48,761,"mindfreak",249,"gib"
"724541","optic",49,98,48,761,"mindfreak",249,"gib"
"72455","optic",97,98,107,761,"mindfreak",249,"gib"
"724551","optic",97,98,107,761,"mindfreak",249,"gib"
"72456","optic",139,74,49,761,"mindfreak",249,"gib"
"724561","optic",139,74,49,761,"mindfreak",249,"gib"
"72457","optic",89,46,66,761,"mindfreak",249,"gib"
"724571","optic",89,46,66,761,"mindfreak",249,"gib"
"72458","optic",142,40,64,761,"mindfreak",249,"gib"
"724581","optic",142,40,64,761,"mindfreak",249,"gib"
"72459","optic",98,98,99,762,"mindfreak",249,"gib"
"724591","optic",98,98,99,762,"mindfreak",249,"gib"
"72460","optic",49,98,49,762,"mindfreak",249,"gib"
"724601","optic",49,98,49,762,"mindfreak",249,"gib"
"72461","optic",135,77,58,762,"mindfreak",249,"gib"
"724611","optic",135,77,58,762,"mindfreak",249,"gib"
"72462","optic",89,46,66,762,"mindfreak",249,"gib"
"724621","optic",89,46,66,762,"mindfreak",249,"gib"
"72463","optic",147,37,70,762,"mindfreak",249,"gib"
"724631","optic",147,37,70,762,"mindfreak",249,"gib"
"72464","mindfreak",192,75,148,763,"optic",112,"gib"
"724641","mindfreak",192,75,148,763,"optic",112,"gib"
"72465","mindfreak",172,72,62,763,"optic",112,"gib"
"724651","mindfreak",172,72,62,763,"optic",112,"gib"
"72466","optic",97,97,75,763,"mindfreak",249,"gib"
"724661","optic",97,97,75,763,"mindfreak",249,"gib"
"72467","optic",49,96,40,763,"mindfreak",249,"gib"
"724671","optic",49,96,40,763,"mindfreak",249,"gib"
"72468","optic",133,85,49,763,"mindfreak",249,"gib"
"724681","optic",133,85,49,763,"mindfreak",249,"gib"
"72469","optic",89,46,66,763,"mindfreak",249,"gib"
"724691","optic",89,46,66,763,"mindfreak",249,"gib"
"72470","optic",149,37,65,763,"mindfreak",249,"gib"
"724701","optic",149,37,65,763,"mindfreak",249,"gib"
"72471","mindfreak",186,77,42,764,"optic",112,"gib"
"724711","mindfreak",186,77,42,764,"optic",112,"gib"
"72472","mindfreak",161,76,80,764,"optic",112,"gib"
"724721","mindfreak",161,76,80,764,"optic",112,"gib"
"72473","optic",52,96,69,764,"mindfreak",249,"gib"
"724731","optic",52,96,69,764,"mindfreak",249,"gib"
"72474","optic",134,88,54,764,"mindfreak",249,"gib"
"724741","optic",134,88,54,764,"mindfreak",249,"gib"
"72475","optic",90,46,70,764,"mindfreak",249,"gib"
"724751","optic",90,46,70,764,"mindfreak",249,"gib"
"72476","mindfreak",98,127,120,765,"optic",112,"gib"
"724761","mindfreak",98,127,120,765,"optic",112,"gib"
"72477","mindfreak",118,124,42,765,"optic",112,"gib"
"724771","mindfreak",118,124,42,765,"optic",112,"gib"
"72478","mindfreak",157,82,68,765,"optic",112,"gib"
"724781","mindfreak",157,82,68,765,"optic",112,"gib"
"72479","optic",52,95,58,765,"mindfreak",249,"gib"
"724791","optic",52,95,58,765,"mindfreak",249,"gib"
"72480","optic",138,90,116,765,"mindfreak",249,"gib"
"724801","optic",138,90,116,765,"mindfreak",249,"gib"
"72481","optic",89,47,114,765,"mindfreak",249,"gib"
"724811","optic",89,47,114,765,"mindfreak",249,"gib"
"72482","optic",158,37,64,765,"mindfreak",249,"gib"
"724821","optic",158,37,64,765,"mindfreak",249,"gib"
"72483","mindfreak",97,126,112,766,"optic",112,"gib"
"724831","mindfreak",97,126,112,766,"optic",112,"gib"
"72484","mindfreak",117,123,42,766,"optic",112,"gib"
"724841","mindfreak",117,123,42,766,"optic",112,"gib"
"72485","mindfreak",156,72,72,766,"optic",112,"gib"
"724851","mindfreak",156,72,72,766,"optic",112,"gib"
"72486","optic",53,97,82,766,"mindfreak",249,"gib"
"724861","optic",53,97,82,766,"mindfreak",249,"gib"
"72487","optic",140,90,74,766,"mindfreak",249,"gib"
"724871","optic",140,90,74,766,"mindfreak",249,"gib"
"72488","mindfreak",102,125,252,767,"optic",112,"gib"
"724881","mindfreak",102,125,252,767,"optic",112,"gib"
"72489","mindfreak",162,73,86,767,"optic",112,"gib"
"724891","mindfreak",162,73,86,767,"optic",112,"gib"
"72490","optic",55,98,76,767,"mindfreak",249,"gib"
"724901","optic",55,98,76,767,"mindfreak",249,"gib"
"72491","optic",148,93,74,767,"mindfreak",249,"gib"
"724911","optic",148,93,74,767,"mindfreak",249,"gib"
"72492","optic",54,98,55,768,"mindfreak",249,"gib"
"724921","optic",54,98,55,768,"mindfreak",249,"gib"
"72493","optic",146,86,67,768,"mindfreak",249,"gib"
"724931","optic",146,86,67,768,"mindfreak",249,"gib"
"72494","mindfreak",100,52,212,769,"optic",112,"gib"
"724941","mindfreak",100,52,212,769,"optic",112,"gib"
"72495","optic",52,99,92,769,"mindfreak",249,"gib"
"724951","optic",52,99,92,769,"mindfreak",249,"gib"
"72496","mindfreak",233,27,54,770,"optic",112,"gib"
"724961","mindfreak",233,27,54,770,"optic",112,"gib"
"72497","mindfreak",105,126,86,771,"optic",112,"gib"
"724971","mindfreak",105,126,86,771,"optic",112,"gib"
"72498","mindfreak",225,23,41,771,"optic",112,"gib"
"724981","mindfreak",225,23,41,771,"optic",112,"gib"
"72499","optic",127,92,58,771,"mindfreak",249,"gib"
"724991","optic",127,92,58,771,"mindfreak",249,"gib"
"72500","optic",112,48,60,771,"mindfreak",249,"gib"
"725001","optic",112,48,60,771,"mindfreak",249,"gib"
"72501","mindfreak",96,123,75,772,"optic",112,"gib"
"725011","mindfreak",96,123,75,772,"optic",112,"gib"
"72502","mindfreak",87,105,87,772,"optic",112,"gib"
"725021","mindfreak",87,105,87,772,"optic",112,"gib"
"72503","mindfreak",92,86,76,772,"optic",112,"gib"
"725031","mindfreak",92,86,76,772,"optic",112,"gib"
"72504","mindfreak",74,85,45,772,"optic",112,"gib"
"725041","mindfreak",74,85,45,772,"optic",112,"gib"
"72505","mindfreak",214,20,63,772,"optic",112,"gib"
"725051","mindfreak",214,20,63,772,"optic",112,"gib"
"72506","mindfreak",86,109,180,773,"optic",112,"gib"
"725061","mindfreak",86,109,180,773,"optic",112,"gib"
"72507","mindfreak",65,83,53,773,"optic",112,"gib"
"725071","mindfreak",65,83,53,773,"optic",112,"gib"
"72508","mindfreak",203,20,55,773,"optic",112,"gib"
"725081","mindfreak",203,20,55,773,"optic",112,"gib"
"72509","mindfreak",85,105,216,774,"optic",112,"gib"
"725091","mindfreak",85,105,216,774,"optic",112,"gib"
"72510","mindfreak",59,84,76,774,"optic",112,"gib"
"725101","mindfreak",59,84,76,774,"optic",112,"gib"
"72511","mindfreak",192,19,73,774,"optic",112,"gib"
"725111","mindfreak",192,19,73,774,"optic",112,"gib"
"72512","mindfreak",70,106,50,775,"optic",112,"gib"
"725121","mindfreak",70,106,50,775,"optic",112,"gib"
"72513","mindfreak",85,99,106,775,"optic",112,"gib"
"725131","mindfreak",85,99,106,775,"optic",112,"gib"
"72514","mindfreak",56,83,70,775,"optic",112,"gib"
"725141","mindfreak",56,83,70,775,"optic",112,"gib"
"72515","mindfreak",59,104,64,776,"optic",112,"gib"
"725151","mindfreak",59,104,64,776,"optic",112,"gib"
"72516","mindfreak",79,95,118,776,"optic",112,"gib"
"725161","mindfreak",79,95,118,776,"optic",112,"gib"
"72517","mindfreak",46,84,106,776,"optic",112,"gib"
"725171","mindfreak",46,84,106,776,"optic",112,"gib"
"72518","mindfreak",171,21,65,776,"optic",112,"gib"
"725181","mindfreak",171,21,65,776,"optic",112,"gib"
"72519","optic",106,68,44,776,"mindfreak",249,"gib"
"725191","optic",106,68,44,776,"mindfreak",249,"gib"
"72520","mindfreak",73,95,110,777,"optic",112,"gib"
"725201","mindfreak",73,95,110,777,"optic",112,"gib"
"72521","mindfreak",161,16,54,777,"optic",112,"gib"
"725211","mindfreak",161,16,54,777,"optic",112,"gib"
"72522","mindfreak",41,105,132,778,"optic",112,"gib"
"725221","mindfreak",41,105,132,778,"optic",112,"gib"
"72523","mindfreak",82,91,76,778,"optic",112,"gib"
"725231","mindfreak",82,91,76,778,"optic",112,"gib"
"72524","mindfreak",156,20,73,778,"optic",112,"gib"
"725241","mindfreak",156,20,73,778,"optic",112,"gib"
"72525","optic",93,68,51,778,"mindfreak",249,"gib"
"725251","optic",93,68,51,778,"mindfreak",249,"gib"
"72526","optic",114,48,68,778,"mindfreak",249,"gib"
"725261","optic",114,48,68,778,"mindfreak",249,"gib"
"72527","mindfreak",43,107,76,779,"optic",112,"gib"
"725271","mindfreak",43,107,76,779,"optic",112,"gib"
"72528","mindfreak",76,99,178,779,"optic",112,"gib"
"725281","mindfreak",76,99,178,779,"optic",112,"gib"
"72529","optic",115,41,125,779,"mindfreak",249,"gib"
"725291","optic",115,41,125,779,"mindfreak",249,"gib"
"72530","mindfreak",72,106,228,780,"optic",112,"gib"
"725301","mindfreak",72,106,228,780,"optic",112,"gib"
"72531","mindfreak",42,103,142,780,"optic",112,"gib"
"725311","mindfreak",42,103,142,780,"optic",112,"gib"
"72532","mindfreak",11,38,115,780,"optic",112,"gib"
"725321","mindfreak",11,38,115,780,"optic",112,"gib"
"72533","optic",104,39,92,780,"mindfreak",249,"gib"
"725331","optic",104,39,92,780,"mindfreak",249,"gib"
"72534","mindfreak",75,104,77,781,"optic",112,"gib"
"725341","mindfreak",75,104,77,781,"optic",112,"gib"
"72535","mindfreak",41,97,92,781,"optic",112,"gib"
"725351","mindfreak",41,97,92,781,"optic",112,"gib"
"72536","mindfreak",19,46,141,781,"optic",112,"gib"
"725361","mindfreak",19,46,141,781,"optic",112,"gib"
"72537","mindfreak",84,99,73,782,"optic",112,"gib"
"725371","mindfreak",84,99,73,782,"optic",112,"gib"
"72538","mindfreak",26,50,116,782,"optic",112,"gib"
"725381","mindfreak",26,50,116,782,"optic",112,"gib"
"72539","mindfreak",74,93,82,783,"optic",112,"gib"
"725391","mindfreak",74,93,82,783,"optic",112,"gib"
"72540","mindfreak",35,50,150,783,"optic",112,"gib"
"725401","mindfreak",35,50,150,783,"optic",112,"gib"
"72541","mindfreak",76,87,73,784,"optic",112,"gib"
"725411","mindfreak",76,87,73,784,"optic",112,"gib"
"72542","mindfreak",46,44,269,784,"optic",112,"gib"
"725421","mindfreak",46,44,269,784,"optic",112,"gib"
"72543","optic",128,90,51,784,"mindfreak",249,"gib"
"725431","optic",128,90,51,784,"mindfreak",249,"gib"
"72544","optic",64,78,46,784,"mindfreak",249,"gib"
"725441","optic",64,78,46,784,"mindfreak",249,"gib"
"72545","optic",140,27,49,784,"mindfreak",249,"gib"
"725451","optic",140,27,49,784,"mindfreak",249,"gib"
"72546","mindfreak",75,89,125,785,"optic",112,"gib"
"725461","mindfreak",75,89,125,785,"optic",112,"gib"
"72547","mindfreak",46,44,100,785,"optic",112,"gib"
"725471","mindfreak",46,44,100,785,"optic",112,"gib"
"72548","mindfreak",8,35,50,785,"optic",112,"gib"
"725481","mindfreak",8,35,50,785,"optic",112,"gib"
"72549","mindfreak",56,32,70,785,"optic",112,"gib"
"725491","mindfreak",56,32,70,785,"optic",112,"gib"
"72550","optic",115,92,88,785,"mindfreak",249,"gib"
"725501","optic",115,92,88,785,"mindfreak",249,"gib"
"72551","optic",128,27,54,785,"mindfreak",249,"gib"
"725511","optic",128,27,54,785,"mindfreak",249,"gib"
"72552","mindfreak",74,90,87,786,"optic",112,"gib"
"725521","mindfreak",74,90,87,786,"optic",112,"gib"
"72553","mindfreak",52,43,71,786,"optic",112,"gib"
"725531","mindfreak",52,43,71,786,"optic",112,"gib"
"72554","mindfreak",13,40,70,786,"optic",112,"gib"
"725541","mindfreak",13,40,70,786,"optic",112,"gib"
"72555","mindfreak",65,25,69,786,"optic",112,"gib"
"725551","mindfreak",65,25,69,786,"optic",112,"gib"
"72556","optic",106,91,71,786,"mindfreak",249,"gib"
"725561","optic",106,91,71,786,"mindfreak",249,"gib"
"72557","optic",116,29,79,786,"mindfreak",249,"gib"
"725571","optic",116,29,79,786,"mindfreak",249,"gib"
"72558","mindfreak",69,83,76,787,"optic",112,"gib"
"725581","mindfreak",69,83,76,787,"optic",112,"gib"
"72559","mindfreak",21,46,66,787,"optic",112,"gib"
"725591","mindfreak",21,46,66,787,"optic",112,"gib"
"72560","mindfreak",75,20,69,787,"optic",112,"gib"
"725601","mindfreak",75,20,69,787,"optic",112,"gib"
"72561","optic",105,80,51,787,"mindfreak",249,"gib"
"725611","optic",105,80,51,787,"mindfreak",249,"gib"
"72562","optic",184,48,74,787,"mindfreak",249,"gib"
"725621","optic",184,48,74,787,"mindfreak",249,"gib"
"72563","mindfreak",73,79,74,788,"optic",112,"gib"
"725631","mindfreak",73,79,74,788,"optic",112,"gib"
"72564","mindfreak",31,52,69,788,"optic",112,"gib"
"725641","mindfreak",31,52,69,788,"optic",112,"gib"
"72565","mindfreak",83,23,56,788,"optic",112,"gib"
"725651","mindfreak",83,23,56,788,"optic",112,"gib"
"72566","optic",108,72,61,788,"mindfreak",249,"gib"
"725661","optic",108,72,61,788,"mindfreak",249,"gib"
"72567","optic",180,36,45,788,"mindfreak",249,"gib"
"725671","optic",180,36,45,788,"mindfreak",249,"gib"
"72568","mindfreak",77,73,116,789,"optic",112,"gib"
"725681","mindfreak",77,73,116,789,"optic",112,"gib"
"72569","mindfreak",37,51,55,789,"optic",112,"gib"
"725691","mindfreak",37,51,55,789,"optic",112,"gib"
"72570","mindfreak",81,26,115,789,"optic",112,"gib"
"725701","mindfreak",81,26,115,789,"optic",112,"gib"
"72571","optic",104,66,52,789,"mindfreak",249,"gib"
"725711","optic",104,66,52,789,"mindfreak",249,"gib"
"72572","optic",105,66,116,790,"mindfreak",249,"gib"
"725721","optic",105,66,116,790,"mindfreak",249,"gib"
"72573","mindfreak",43,55,61,791,"optic",112,"gib"
"725731","mindfreak",43,55,61,791,"optic",112,"gib"
"72574","mindfreak",16,41,71,791,"optic",112,"gib"
"725741","mindfreak",16,41,71,791,"optic",112,"gib"
"72575","mindfreak",79,34,53,791,"optic",112,"gib"
"725751","mindfreak",79,34,53,791,"optic",112,"gib"
"72576","optic",107,57,94,791,"mindfreak",249,"gib"
"725761","optic",107,57,94,791,"mindfreak",249,"gib"
"72577","mindfreak",47,49,71,792,"optic",112,"gib"
"725771","mindfreak",47,49,71,792,"optic",112,"gib"
"72578","mindfreak",23,48,74,792,"optic",112,"gib"
"725781","mindfreak",23,48,74,792,"optic",112,"gib"
"72579","mindfreak",11,37,70,792,"optic",112,"gib"
"725791","mindfreak",11,37,70,792,"optic",112,"gib"
"72580","optic",116,49,76,792,"mindfreak",249,"gib"
"725801","optic",116,49,76,792,"mindfreak",249,"gib"
"72581","optic",143,28,127,792,"mindfreak",249,"gib"
"725811","optic",143,28,127,792,"mindfreak",249,"gib"
"72582","optic",110,42,98,793,"mindfreak",249,"gib"
"725821","optic",110,42,98,793,"mindfreak",249,"gib"
"72583","optic",135,26,93,793,"mindfreak",249,"gib"
"725831","optic",135,26,93,793,"mindfreak",249,"gib"
"72584","optic",125,25,82,794,"mindfreak",249,"gib"
"725841","optic",125,25,82,794,"mindfreak",249,"gib"
"72585","mindfreak",31,56,115,795,"optic",112,"gib"
"725851","mindfreak",31,56,115,795,"optic",112,"gib"
"72586","mindfreak",48,45,93,795,"optic",112,"gib"
"725861","mindfreak",48,45,93,795,"optic",112,"gib"
"72587","mindfreak",59,31,64,795,"optic",112,"gib"
"725871","mindfreak",59,31,64,795,"optic",112,"gib"
"72588","mindfreak",37,60,158,796,"optic",112,"gib"
"725881","mindfreak",37,60,158,796,"optic",112,"gib"
"72589","mindfreak",60,32,167,796,"optic",112,"gib"
"725891","mindfreak",60,32,167,796,"optic",112,"gib"
"72590","optic",106,41,98,796,"mindfreak",249,"gib"
"725901","optic",106,41,98,796,"mindfreak",249,"gib"
"72591","mindfreak",62,29,202,797,"optic",112,"gib"
"725911","mindfreak",62,29,202,797,"optic",112,"gib"
"72592","optic",147,44,56,797,"mindfreak",249,"gib"
"725921","optic",147,44,56,797,"mindfreak",249,"gib"
"72593","optic",85,32,274,797,"mindfreak",249,"gib"
"725931","optic",85,32,274,797,"mindfreak",249,"gib"
"72594","mindfreak",61,75,68,798,"optic",112,"gib"
"725941","mindfreak",61,75,68,798,"optic",112,"gib"
"72595","mindfreak",49,67,71,798,"optic",112,"gib"
"725951","mindfreak",49,67,71,798,"optic",112,"gib"
"72596","mindfreak",64,29,236,798,"optic",112,"gib"
"725961","mindfreak",64,29,236,798,"optic",112,"gib"
"72597","optic",142,49,77,798,"mindfreak",249,"gib"
"725971","optic",142,49,77,798,"mindfreak",249,"gib"
"72598","mindfreak",68,80,61,799,"optic",112,"gib"
"725981","mindfreak",68,80,61,799,"optic",112,"gib"
"72599","mindfreak",51,58,66,799,"optic",112,"gib"
"725991","mindfreak",51,58,66,799,"optic",112,"gib"
"72600","mindfreak",64,34,98,799,"optic",112,"gib"
"726001","mindfreak",64,34,98,799,"optic",112,"gib"
"72601","mindfreak",74,20,79,799,"optic",112,"gib"
"726011","mindfreak",74,20,79,799,"optic",112,"gib"
"72602","optic",132,55,62,799,"mindfreak",249,"gib"
"726021","optic",132,55,62,799,"mindfreak",249,"gib"
"72603","mindfreak",78,81,68,800,"optic",112,"gib"
"726031","mindfreak",78,81,68,800,"optic",112,"gib"
"72604","mindfreak",62,55,69,800,"optic",112,"gib"
"726041","mindfreak",62,55,69,800,"optic",112,"gib"
"72605","mindfreak",64,30,98,800,"optic",112,"gib"
"726051","mindfreak",64,30,98,800,"optic",112,"gib"
"72606","optic",174,34,45,800,"mindfreak",249,"gib"
"726061","optic",174,34,45,800,"mindfreak",249,"gib"
"72607","mindfreak",206,126,72,801,"optic",112,"gib"
"726071","mindfreak",206,126,72,801,"optic",112,"gib"
"72608","mindfreak",78,79,72,801,"optic",112,"gib"
"726081","mindfreak",78,79,72,801,"optic",112,"gib"
"72609","mindfreak",66,26,132,801,"optic",112,"gib"
"726091","mindfreak",66,26,132,801,"optic",112,"gib"
"72610","mindfreak",253,4,44,801,"optic",112,"gib"
"726101","mindfreak",253,4,44,801,"optic",112,"gib"
"72611","mindfreak",201,120,69,802,"optic",112,"gib"
"726111","mindfreak",201,120,69,802,"optic",112,"gib"
"72612","mindfreak",85,73,70,802,"optic",112,"gib"
"726121","mindfreak",85,73,70,802,"optic",112,"gib"
"72613","mindfreak",72,20,123,802,"optic",112,"gib"
"726131","mindfreak",72,20,123,802,"optic",112,"gib"
"72614","optic",117,41,71,802,"mindfreak",249,"gib"
"726141","optic",117,41,71,802,"mindfreak",249,"gib"
"72615","mindfreak",197,119,167,803,"optic",112,"gib"
"726151","mindfreak",197,119,167,803,"optic",112,"gib"
"72616","mindfreak",90,72,78,803,"optic",112,"gib"
"726161","mindfreak",90,72,78,803,"optic",112,"gib"
"72617","optic",116,42,60,803,"mindfreak",249,"gib"
"726171","optic",116,42,60,803,"mindfreak",249,"gib"
"72618","mindfreak",192,113,211,804,"optic",112,"gib"
"726181","mindfreak",192,113,211,804,"optic",112,"gib"
"72619","mindfreak",259,110,100,804,"optic",112,"gib"
"726191","mindfreak",259,110,100,804,"optic",112,"gib"
"72620","mindfreak",97,72,67,804,"optic",112,"gib"
"726201","mindfreak",97,72,67,804,"optic",112,"gib"
"72621","mindfreak",182,120,51,805,"optic",112,"gib"
"726211","mindfreak",182,120,51,805,"optic",112,"gib"
"72622","mindfreak",200,108,64,805,"optic",112,"gib"
"726221","mindfreak",200,108,64,805,"optic",112,"gib"
"72623","mindfreak",97,63,49,805,"optic",112,"gib"
"726231","mindfreak",97,63,49,805,"optic",112,"gib"
"72624","mindfreak",171,119,47,806,"optic",112,"gib"
"726241","mindfreak",171,119,47,806,"optic",112,"gib"
"72625","mindfreak",191,113,100,806,"optic",112,"gib"
"726251","mindfreak",191,113,100,806,"optic",112,"gib"
"72626","mindfreak",163,103,63,806,"optic",112,"gib"
"726261","mindfreak",163,103,63,806,"optic",112,"gib"
"72627","mindfreak",159,120,56,807,"optic",112,"gib"
"726271","mindfreak",159,120,56,807,"optic",112,"gib"
"72628","mindfreak",181,109,59,807,"optic",112,"gib"
"726281","mindfreak",181,109,59,807,"optic",112,"gib"
"72629","mindfreak",154,103,58,807,"optic",112,"gib"
"726291","mindfreak",154,103,58,807,"optic",112,"gib"
"72630","mindfreak",221,21,64,807,"optic",112,"gib"
"726301","mindfreak",221,21,64,807,"optic",112,"gib"
"72631","mindfreak",150,126,52,808,"optic",112,"gib"
"726311","mindfreak",150,126,52,808,"optic",112,"gib"
"72632","mindfreak",171,111,74,808,"optic",112,"gib"
"726321","mindfreak",171,111,74,808,"optic",112,"gib"
"72633","mindfreak",152,100,94,808,"optic",112,"gib"
"726331","mindfreak",152,100,94,808,"optic",112,"gib"
"72634","mindfreak",211,21,68,808,"optic",112,"gib"
"726341","mindfreak",211,21,68,808,"optic",112,"gib"
"72635","mindfreak",162,116,62,809,"optic",112,"gib"
"726351","mindfreak",162,116,62,809,"optic",112,"gib"
"72636","mindfreak",151,97,77,809,"optic",112,"gib"
"726361","mindfreak",151,97,77,809,"optic",112,"gib"
"72637","mindfreak",200,20,71,809,"optic",112,"gib"
"726371","mindfreak",200,20,71,809,"optic",112,"gib"
"72638","mindfreak",151,123,97,810,"optic",112,"gib"
"726381","mindfreak",151,123,97,810,"optic",112,"gib"
"72639","mindfreak",149,91,81,810,"optic",112,"gib"
"726391","mindfreak",149,91,81,810,"optic",112,"gib"
"72640","mindfreak",188,20,41,810,"optic",112,"gib"
"726401","mindfreak",188,20,41,810,"optic",112,"gib"
"72641","mindfreak",143,128,124,811,"optic",112,"gib"
"726411","mindfreak",143,128,124,811,"optic",112,"gib"
"72642","mindfreak",116,126,74,811,"optic",112,"gib"
"726421","mindfreak",116,126,74,811,"optic",112,"gib"
"72643","mindfreak",147,82,74,811,"optic",112,"gib"
"726431","mindfreak",147,82,74,811,"optic",112,"gib"
"72644","mindfreak",180,28,61,811,"optic",112,"gib"
"726441","mindfreak",180,28,61,811,"optic",112,"gib"
"72645","mindfreak",140,132,79,812,"optic",112,"gib"
"726451","mindfreak",140,132,79,812,"optic",112,"gib"
"72646","mindfreak",105,125,81,812,"optic",112,"gib"
"726461","mindfreak",105,125,81,812,"optic",112,"gib"
"72647","mindfreak",146,86,70,812,"optic",112,"gib"
"726471","mindfreak",146,86,70,812,"optic",112,"gib"
"72648","mindfreak",175,38,64,812,"optic",112,"gib"
"726481","mindfreak",175,38,64,812,"optic",112,"gib"
"72649","optic",49,57,61,812,"mindfreak",249,"gib"
"726491","optic",49,57,61,812,"mindfreak",249,"gib"
"72650","mindfreak",137,127,76,813,"optic",112,"gib"
"726501","mindfreak",137,127,76,813,"optic",112,"gib"
"72651","mindfreak",97,126,69,813,"optic",112,"gib"
"726511","mindfreak",97,126,69,813,"optic",112,"gib"
"72652","mindfreak",147,81,69,813,"optic",112,"gib"
"726521","mindfreak",147,81,69,813,"optic",112,"gib"
"72653","mindfreak",166,42,56,813,"optic",112,"gib"
"726531","mindfreak",166,42,56,813,"optic",112,"gib"
"72654","mindfreak",139,127,71,814,"optic",112,"gib"
"726541","mindfreak",139,127,71,814,"optic",112,"gib"
"72655","mindfreak",93,125,79,814,"optic",112,"gib"
"726551","mindfreak",93,125,79,814,"optic",112,"gib"
"72656","mindfreak",144,85,65,814,"optic",112,"gib"
"726561","mindfreak",144,85,65,814,"optic",112,"gib"
"72657","mindfreak",156,42,66,814,"optic",112,"gib"
"726571","mindfreak",156,42,66,814,"optic",112,"gib"
"72658","mindfreak",139,127,74,815,"optic",112,"gib"
"726581","mindfreak",139,127,74,815,"optic",112,"gib"
"72659","mindfreak",90,121,89,815,"optic",112,"gib"
"726591","mindfreak",90,121,89,815,"optic",112,"gib"
"72660","mindfreak",149,86,75,815,"optic",112,"gib"
"726601","mindfreak",149,86,75,815,"optic",112,"gib"
"72661","mindfreak",145,44,59,815,"optic",112,"gib"
"726611","mindfreak",145,44,59,815,"optic",112,"gib"
"72662","optic",31,54,75,815,"mindfreak",249,"gib"
"726621","optic",31,54,75,815,"mindfreak",249,"gib"
"72663","mindfreak",137,129,68,816,"optic",112,"gib"
"726631","mindfreak",137,129,68,816,"optic",112,"gib"
"72664","mindfreak",84,120,160,816,"optic",112,"gib"
"726641","mindfreak",84,120,160,816,"optic",112,"gib"
"72665","mindfreak",146,88,71,816,"optic",112,"gib"
"726651","mindfreak",146,88,71,816,"optic",112,"gib"
"72666","mindfreak",142,52,68,816,"optic",112,"gib"
"726661","mindfreak",142,52,68,816,"optic",112,"gib"
"72667","mindfreak",139,129,65,817,"optic",112,"gib"
"726671","mindfreak",139,129,65,817,"optic",112,"gib"
"72668","mindfreak",104,118,41,817,"optic",112,"gib"
"726681","mindfreak",104,118,41,817,"optic",112,"gib"
"72669","mindfreak",79,121,262,817,"optic",112,"gib"
"726691","mindfreak",79,121,262,817,"optic",112,"gib"
"72670","mindfreak",150,92,69,817,"optic",112,"gib"
"726701","mindfreak",150,92,69,817,"optic",112,"gib"
"72671","mindfreak",143,54,75,817,"optic",112,"gib"
"726711","mindfreak",143,54,75,817,"optic",112,"gib"
"72672","optic",49,63,65,817,"mindfreak",249,"gib"
"726721","optic",49,63,65,817,"mindfreak",249,"gib"
"72673","mindfreak",136,129,65,818,"optic",112,"gib"
"726731","mindfreak",136,129,65,818,"optic",112,"gib"
"72674","mindfreak",81,119,234,818,"optic",112,"gib"
"726741","mindfreak",81,119,234,818,"optic",112,"gib"
"72675","mindfreak",155,100,69,818,"optic",112,"gib"
"726751","mindfreak",155,100,69,818,"optic",112,"gib"
"72676","mindfreak",144,65,73,818,"optic",112,"gib"
"726761","mindfreak",144,65,73,818,"optic",112,"gib"
"72677","optic",60,66,42,818,"mindfreak",249,"gib"
"726771","optic",60,66,42,818,"mindfreak",249,"gib"
"72678","mindfreak",132,125,71,819,"optic",112,"gib"
"726781","mindfreak",132,125,71,819,"optic",112,"gib"
"72679","mindfreak",81,119,201,819,"optic",112,"gib"
"726791","mindfreak",81,119,201,819,"optic",112,"gib"
"72680","mindfreak",151,99,71,819,"optic",112,"gib"
"726801","mindfreak",151,99,71,819,"optic",112,"gib"
"72681","mindfreak",144,74,71,819,"optic",112,"gib"
"726811","mindfreak",144,74,71,819,"optic",112,"gib"
"72682","optic",65,75,40,819,"mindfreak",249,"gib"
"726821","optic",65,75,40,819,"mindfreak",249,"gib"
"72683","mindfreak",139,127,71,820,"optic",112,"gib"
"726831","mindfreak",139,127,71,820,"optic",112,"gib"
"72684","mindfreak",152,89,165,820,"optic",112,"gib"
"726841","mindfreak",152,89,165,820,"optic",112,"gib"
"72685","optic",72,84,56,820,"mindfreak",249,"gib"
